phenotype	phenotypeInheritance	phenotypeMimNumber	chromosome	gene	geneMimNumber	comments
NA	NA	NA	16	MGRN1	607559	NA
Spermatogenic failure 10	Autosomal dominant	614822	16	SPGF10,SEPT12	611562	NA
Kohlschutter-Tonz syndrome	Autosomal recessive	226750	16	KTZS,ROGDI	614574	NA
NA	NA	NA	16	GLYR1	610660	NA
NA	NA	NA	16	UBN1	609771	NA
NA	NA	NA	16	PPL	602871	NA
NA	NA	NA	16	NAGPA	607985	NA
Congenital disorder of glycosylation, type Ik	Autosomal recessive	608540	16	ALG1,HMT1,CDG1K	605907	NA
NA	NA	NA	16	EEF2KMT	615263	NA
NA	NA	NA	16	FOX1,2BP1,RBFOX1	605104	NA
NA	NA	NA	16	TMEM114	611579	NA
NA	NA	NA	16	METTL22	615261	NA
GABA-transaminase deficiency	Autosomal recessive	613163	16	ABAT	137150	NA
Congenital disorder of glycosylation, type Ia	Autosomal recessive	212065	16	PMM2,CDG1A	601785	NA
NA	NA	NA	16	USP7	602519	previously reported to map to 3p21
Epilepsy, focal, with speech disorder and with or without mental retardation	Autosomal dominant	245570	16	FESD,GRIN2A,LKS	138253	NA
NA	NA	NA	16	MCAF2,ATF7IP2	613645	NA
Nephrotic syndrome, type 10	None	615861	16	NPHS10,EMP2	602334	NA
NA	NA	NA	16	COASY,NUBP1	600280	NA
Rheumatoid arthritis, susceptibility to	None	180300	16	CIITA	600005	NA
Bare lymphocyte syndrome, type II, complementation group A	Autosomal recessive	209920	16	CIITA	600005	NA
NA	NA	NA	16	CLEC16A	611303	NA
NA	NA	NA	16	SSI1,CIS1,SOCS1,CISH1	603597	NA
NA	NA	NA	16	TNP2	190232	in 13kb segment with PRM1 and PRM2
NA	NA	NA	16	PRM2	182890	in same 4.8kb fragment as PRM2
NA	NA	NA	16	PRM1	182880	16q21 = conflicting localization
NA	NA	NA	16	RMI2	612426	NA
Charcot-Marie-Tooth disease, type 1C	Autosomal dominant	601098	16	LITAF,CMT1C	603795	NA
NA	NA	NA	16	SNN	603032	NA
NA	NA	NA	16	BCAR4	613746	NA
NA	NA	NA	16	RSL1D1	615874	NA
NA	NA	NA	16	GSPT1	139259	NA
NA	NA	NA	16	TNFRSF17	109545	NA
NA	NA	NA	16	CPPED1	615603	NA
NA	NA	NA	16	SHISA9,CKAMP44	613346	NA
Xeroderma pigmentosum, group F	Autosomal recessive	278760	16	XFEPS,ERCC4	133520	mutation identified in 1 XFEPS patient
Fanconi anemia, complementation group Q	Autosomal recessive	615272	16	XFEPS,ERCC4	133520	mutation identified in 1 XFEPS patient
?XFE progeroid syndrome	None	610965	16	XFEPS,ERCC4	133520	mutation identified in 1 XFEPS patient
Xeroderma pigmentosum, type F/Cockayne syndrome	Autosomal recessive	278760	16	XFEPS,ERCC4	133520	mutation identified in 1 XFEPS patient
NA	NA	NA	16	MRTFB,MKL2	609463	NA
NA	NA	NA	16	MIR193B	614734	NA
NA	NA	NA	16	MIR365A	614735	NA
Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	Autosomal dominant	616371	16	PARN,DKCB6,PFBMFT4,NBL1	604212	NA
Dyskeratosis congenita, autosomal recessive 6	Autosomal recessive	616353	16	PARN,DKCB6,PFBMFT4,NBL1	604212	NA
NA	NA	NA	16	SPLA2,PLA2G10,GXSPLA2	603603	NA
NA	NA	NA	16	NOMO1	609157	NA
NA	NA	NA	16	NPIPA1	606406	NA
NA	NA	NA	16	PDXDC1	614244	NA
NA	NA	NA	16	NTAN1	615367	NA
NA	NA	NA	16	RRN3,TIFIA	605121	NA
NA	NA	NA	16	KIAA0430,MARF1	614593	NA
Lissencephaly 4 (with microcephaly)	Autosomal recessive	614019	16	NDE1,NUDE,MHAC,LIS4	609449	mutation identified in 1 MHAC family
?Microhydranencephaly	Autosomal recessive	605013	16	NDE1,NUDE,MHAC,LIS4	609449	mutation identified in 1 MHAC family
Aortic aneurysm, familial thoracic 4	Autosomal dominant	132900	16	FAA4,MYH11,AAT4	160745	fused with CBFB by inversion in acute myelomonocytic leukemia
NA	NA	NA	16	ABCC1	158343	NA
Arterial calcification, generalized, of infancy, 2	Autosomal recessive	614473	16	ABC34,ABCC6,GACI2	603234	NA
Pseudoxanthoma elasticum, forme fruste	Autosomal dominant	177850	16	ABC34,ABCC6,GACI2	603234	NA
Pseudoxanthoma elasticum	Autosomal recessive	264800	16	ABC34,ABCC6,GACI2	603234	NA
NA	NA	NA	16	NOMO3	609159	NA
Chromosome 16p12.1 deletion syndrome, 520kb	None	136570	16	C16DELp12.1,DEL16p12.1	136570	between 21.85-22.37 Mb
Epilepsy, rolandic, with paroxysmal exercise-induced dystonia and writer's cramp	Autosomal recessive	608105	16	EPRPDC	608105	between D16S3133 and D16S3131
Major affective disorder 4	None	611247	16	MAFD4,MAFD1	611247	max lod at D16S769
Retinitis pigmentosa 22	None	602594	16	RP22	602594	NA
Desbuquois dysplasia 2	Autosomal recessive	615777	16	DBQD2,XT1,XYLT1	608124	NA
Pseudoxanthoma elasticum, modifier of severity of	Autosomal recessive	264800	16	DBQD2,XT1,XYLT1	608124	NA
NA	NA	NA	16	NOMO2	609158	NA
NA	NA	NA	16	RPS15A	603674	NA
?Spastic paraplegia 61, autosomal recessive	Autosomal recessive	615685	16	ARL6IP1	607669	mutation identified in 1 family
NA	NA	NA	16	SMG1	607032	NA
Coenzyme Q10 deficiency, primary, 8	None	616733	16	CLK1,COQ7,COQ10D8	601683	mutation identified in 1 COQ10D8 patient
NA	NA	NA	16	GDE1	605943	NA
NA	NA	NA	16	CCP110	609544	NA
NA	NA	NA	16	RAIG2,GPRC5B	605948	NA
NA	NA	NA	16	GP2	602977	previously assigned to chr.9
Medullary cystic kidney disease 2	None	603860	16	FJHN,UMOD,MCKD2,HNFJ1	191845	NA
Hyperuricemic nephropathy, familial juvenile 1	Autosomal dominant	162000	16	FJHN,UMOD,MCKD2,HNFJ1	191845	NA
Glomerulocystic kidney disease with hyperuricemia and isosthenuria	None	609886	16	FJHN,UMOD,MCKD2,HNFJ1	191845	NA
NA	NA	NA	16	ACSM5	614361	NA
NA	NA	NA	16	ACSM2A	614358	NA
NA	NA	NA	16	ACSM2B	614359	NA
NA	NA	NA	16	ACSM1	614357	NA
NA	NA	NA	16	THUMPD1	616662	NA
?Hypertension, essential	None	NA	16	ACSM3	145505	NA
NA	NA	NA	16	DCUN1D3,SCCRO3	616167	NA
NA	NA	NA	16	LYRM1	614709	NA
NA	NA	NA	16	DNAHC3B,DNAH3	603334	NA
NA	NA	NA	16	TMEM159	611304	NA
NA	NA	NA	16	ZP2	182888	NA
Chromosome 16p12.2-p11.2 deletion syndrome	Isolated cases	613604	16	DEL16p12.1p11.2,C16DELp12.1p11.2	613604	17.1-8.7 Mb contiguous gene deletion syndrome
Mental retardation, autosomal recessive 10/20	None	611096	16	MRT20,MRT10	611096	between rs724466 and rs3901517, rs7197568 and rs71972227
NA	NA	NA	16	ANGPTL2,ANKS4B	609901	NA
Deafness, autosomal dominant 40	None	616357	16	CRYM	123740	NA
NA	NA	NA	16	IGSF6	606222	NA
Deafness, autosomal recessive 22	Autosomal recessive	607039	16	OTOA	607038	NA
Mitochondrial complex III deficiency, nuclear type 5	Autosomal recessive	615160	16	MC3DN5,UQCRC2	191329	NA
NA	NA	NA	16	EEF2K	606968	NA
NA	NA	NA	16	CDR2	117340	NA
NA	NA	NA	16	30ST2,HS3ST2	604056	NA
Bronchiectasis with or without elevated sweat chloride 3	Autosomal dominant	613071	16	SCNN1G,BESC3,PHA1	600761	same 400kb fragment as SCNN1B
Pseudohypoaldosteronism, type I	Autosomal recessive	264350	16	SCNN1G,BESC3,PHA1	600761	same 400kb fragment as SCNN1B
Liddle syndrome	Autosomal dominant	177200	16	SCNN1G,BESC3,PHA1	600761	same 400kb fragment as SCNN1B
Pseudohypoaldosteronism, type I	Autosomal recessive	264350	16	BESC1,SCNN1B	600760	NA
Liddle syndrome	Autosomal dominant	177200	16	BESC1,SCNN1B	600760	NA
Bronchiectasis with or without elevated sweat chloride 1	Autosomal dominant	211400	16	BESC1,SCNN1B	600760	NA
Congenital disorder of glycosylation, type IIe	None	608779	16	COG7,CDG2E	606978	NA
Combined oxidative phosphorylation deficiency 12	Autosomal recessive	614924	16	COXPD12,EARS2	612799	NA
NA	NA	NA	16	NDUFAB1	603836	NA
Pancreatic cancer, susceptibility to, 3	None	613348	16	PNCA3,PALB2	610355	NA
Breast cancer, susceptibility to	Autosomal dominant	114480	16	PNCA3,PALB2	610355	NA
Fanconi anemia, complementation group N	None	610832	16	PNCA3,PALB2	610355	NA
NA	NA	NA	16	DCTN5	612962	NA
NA	NA	NA	16	ERN2	604034	NA
NA	NA	NA	16	PRKCB	176970	NA
Mitral valve prolapse, myxomatous 1	Autosomal dominant	157700	16	MVP,PMV,MMVP1	157700	NA
NA	NA	NA	16	CACNG3	606403	NA
NA	NA	NA	16	RBBP6	600938	NA
NA	NA	NA	16	TNRC6A	610739	NA
NA	NA	NA	16	SLC5A11	610238	NA
NA	NA	NA	16	ARHGAP17	608293	NA
NA	NA	NA	16	LCMT1	610286	NA
NA	NA	NA	16	AQP8	603750	NA
NA	NA	NA	16	HS3ST4,30ST4	604059	NA
NA	NA	NA	16	KDM8	611917	NA
Atopy, susceptibility to	Autosomal dominant	147050	16	IL4R,IL4RA	147781	NA
AIDS, slow progression to	None	609423	16	IL4R,IL4RA	147781	NA
IgE, elevated level of	Autosomal dominant	147050	16	IL21R	605383	fusion partner with BCL6
Immunodeficiency, primary, autosomal recessive, IL21R-related	Autosomal recessive	615207	16	IL21R	605383	fusion partner with BCL6
NA	NA	NA	16	GTF3C1	603246	NA
NA	NA	NA	16	KIAA0556	616650	NA
NA	NA	NA	16	EXP6,XPO6	608411	NA
Ceroid lipofuscinosis, neuronal, 3	Autosomal recessive	204200	16	CLN3	607042	NA
NA	NA	NA	16	APOBR	605220	NA
NA	NA	NA	16	IL17D,IL27	608273	NA
Body mass index QTL16	None	613444	16	C16DELp11.2,DEL16p.11.2,BMIQ16	613444	NA
Chromosome 16p11.2 deletion syndrome, 220kb	None	613444	16	C16DELp11.2,DEL16p.11.2,BMIQ16	613444	NA
Autism susceptibility 14A	None	611913	16	AUTS14A,DEL16p11.2,C16DELp11.2	611913	NA
Chromosome 16p11.2 deletion syndrome, 593kb	None	611913	16	AUTS14A,DEL16p11.2,C16DELp11.2	611913	NA
Chromosome 16p11.2 duplication syndrome	None	614671	16	C16DUPp11.2,AUTS14B,DUP16p11.2	614671	NA
Autism, susceptibility to, 14B	None	614671	16	C16DUPp11.2,AUTS14B,DUP16p11.2	614671	NA
NA	NA	NA	16	INV16p11	615835	NA
NA	NA	NA	16	NUPR1,CMC4	614812	NA
NA	NA	NA	16	CCDC101,STAF36	613374	NA
NA	NA	NA	16	SULT1A2	601292	45kb from STP1
NA	NA	NA	16	ST8SIA4,SULT1A1	171150	NA
NA	NA	NA	16	EIF3C	603916	NA
NA	NA	NA	16	ATXN2L	607931	pseudogene at 7p21
Combined oxidative phosphorylation deficiency 4	None	610678	16	COXPD4,TUFM	602389	pseudogene on chr.17
NA	NA	NA	16	KIAA1299,SH2B1	608937	NA
Brody myopathy	Autosomal recessive	601003	16	ATP2A1	108730	NA
NA	NA	NA	16	RABEP2	611869	NA
Immunodeficiency, common variable, 3	Autosomal recessive	613493	16	CVID3,CD19	107265	NA
NA	NA	NA	16	NFATC2IP	614525	NA
NA	NA	NA	16	SPNS1	612583	NA
NA	NA	NA	16	SPNS1	602354	NA
NA	NA	NA	16	BOLA2	613182	NA
NA	NA	NA	16	SLX1B	615823	NA
NA	NA	NA	16	SULT1A4	615819	NA
NA	NA	NA	16	DEAF1,SPN	182160	NA
NA	NA	NA	16	QPRT	606248	NA
Spondyloepimetaphyseal dysplasia with joint laxity, type 2	Autosomal dominant	603546	16	OBP2A,KID,SEMDJL2,KIF22	603213	NA
NA	NA	NA	16	PURA,MAZ	600999	NA
Seizures, benign familial infantile, 2	Autosomal dominant	605751	16	DYT10,EKD1,BFIS2,PKC,PRRT2,BFIC2	614386	NA
Episodic kinesigenic dyskinesia 1	Autosomal dominant	128200	16	DYT10,EKD1,BFIS2,PKC,PRRT2,BFIC2	614386	NA
Convulsions, familial infantile, with paroxysmal choreoathetosis	Autosomal dominant	602066	16	DYT10,EKD1,BFIS2,PKC,PRRT2,BFIC2	614386	NA
NA	NA	NA	16	PAGR1	612033	NA
NA	NA	NA	16	MVP,LRP1	605088	NA
NA	NA	NA	16	BSRPA,SEZ6L2	616667	NA
NA	NA	NA	16	KCTD13	608947	NA
NA	NA	NA	16	TAOK2	613199	NA
NA	NA	NA	16	HIRIP3	603365	NA
NA	NA	NA	16	DOC2A	604567	NA
NA	NA	NA	16	FAM57B	615175	NA
Glycogen storage disease XII	Autosomal recessive	611881	16	ALDOA,GSD12	103850	pseudogenes on 3 and 10
NA	NA	NA	16	PPP4C	602035	NA
Spondylocostal dysostosis 5	Autosomal dominant	122600	16	SCDO5,TBX6	602427	NA
NA	NA	NA	16	YPEL3	609724	NA
NA	NA	NA	16	GDPD3,GDE7	616318	NA
NA	NA	NA	16	MAPK3	601795	NA
Immunodeficiency 8	Autosomal recessive	615401	16	CORO1A,CLIPINA,IMD8,TACO	605000	NA
NA	NA	NA	16	SLX1A	615822	NA
NA	NA	NA	16	SULT1A3	600641	NA
NA	NA	NA	16	CD2BP2	604470	NA
NA	NA	NA	16	TBC1D10B	613620	NA
NA	NA	NA	16	SEPT1	612897	NA
NA	NA	NA	16	DCTPP1	615840	NA
NA	NA	NA	16	SEPHS2	606218	NA
NA	NA	NA	16	LFA1A,ITGAL	153370	NA
NA	NA	NA	16	FBRS	608601	NA
Floating-Harbor syndrome	Autosomal dominant	136140	16	SRCAP,FLHS	611421	NA
Cirrhosis due to liver phosphorylase kinase deficiency	None	NA	16	PHKG2,GSD9C	172471	NA
Glycogen storage disease IXc	Autosomal recessive	613027	16	PHKG2,GSD9C	172471	NA
NA	NA	NA	16	RNF40	607700	NA
NA	NA	NA	16	BCL7C	605847	NA
NA	NA	NA	16	CTF1	600435	NA
NA	NA	NA	16	FBXL19,FBL19	609085	NA
NA	NA	NA	16	SETD1A,SET1,SET1A	611052	NA
NA	NA	NA	16	ORAI3	610930	NA
Bile acid synthesis defect, congenital, 1	Autosomal recessive	607765	16	HSD3B7,CBAS1	607764	NA
Generalized epilepsy with febrile seizures plus, type 9	Autosomal dominant	616172	16	STX1B,GEFSP9	601485	NA
NA	NA	NA	16	STX4	186591	NA
NA	NA	NA	16	PRSS53	610561	NA
Vitamin K-dependent clotting factors, combined deficiency of, 2	None	607473	16	VKOR,FLJ00289,VKORC1	608547	NA
Warfarin resistance	Autosomal dominant	122700	16	VKOR,FLJ00289,VKORC1	608547	NA
Branched-chain ketoacid dehydrogenase kinase deficiency	None	614923	16	BCKDKD,KNG1,BCKDK	614901	NA
NA	NA	NA	16	KAT8	609912	NA
NA	NA	NA	16	PRSS8	600823	NA
NA	NA	NA	16	PRSS36	610560	NA
Tremor, hereditary essential, 4	Autosomal dominant	614782	16	ETM4,FUS	137070	fused with DDIT3 in myxoid liposarcoma, with ERG in leukemia, and ATF1 in angiomatoid fibrous histiocytoma
Amyotrophic lateral sclerosis 6, with or without frontotemporal dementia	None	608030	16	ETM4,FUS	137070	fused with DDIT3 in myxoid liposarcoma, with ERG in leukemia, and ATF1 in angiomatoid fibrous histiocytoma
NA	NA	NA	16	PYCARD,TMS1	606838	NA
NA	NA	NA	16	TRIM72	613288	NA
NA	NA	NA	16	BVES,NCOA6,PYC1,PYDC1	615700	NA
Systemic lupus erythematous, association with susceptibility to, 6	None	609939	16	MAC1A,ITGAM,SLEB6	120980	?in same restriction fragment as LFA1A
NA	NA	NA	16	ITGAX	151510	NA
NA	NA	NA	16	CD11D,ITGAD	602453	NA
ACTH-independent macronodular adrenal hyperplasia 2	Autosomal dominant; Somatic mutation	615954	16	ARMC5,AIMAH2	615549	NA
NA	NA	NA	16	TGFB1I1,HIC5	602353	NA
Renal glucosuria	Autosomal recessive; Autosomal dominant	233100	16	SLC5A2	182381	NA
NA	NA	NA	16	AHSP	605821	NA
NA	NA	NA	16	NR1D2,ZNF267	604752	NA
Alopecia areata 2	None	610753	16	AA2	610753	max lod at D16S415
Dupuytren contracture 1	Autosomal dominant	126900	16	DUPC1	126900	max lod at D16S415
Psoriasis susceptibility 8	None	610707	16	PSORS8	610707	proximal to D16S3034
Specific language impairment QTL, 1	Multifactorial	606711	16	SLI1	606711	NA
Wilms tumor, type 3	Autosomal dominant	194090	16	WT3	194090	loss of heterozygosity
NA	NA	NA	16	LRIT1,SHCBP1	611027	NA
Parkinson disease 17	Autosomal dominant	614203	16	VPS35	601501	NA
Meier-Gorlin syndrome 3	Autosomal recessive	613803	16	ORC6	607213	NA
NA	NA	NA	16	MYLK3,MYLK	612147	NA
?Mental retardation, autosomal recessive 49	None	616281	16	MRT49,GPT2	138210	mutation identified in 1 MRT49 family
NA	NA	NA	16	DNAJA2,DJ3	611322	NA
Spiegler-Brooke syndrome	Autosomal dominant	605041	16	SBS	605041	NA
Tooth agenesis, selective, 2	None	602639	16	HYD2,STHAG2	602639	NA
Stuttering, familial persistent, 4	None	614668	16	STUT4	614668	max lod at D16S3043
NA	NA	NA	16	NETO2	607974	NA
NA	NA	NA	16	ITFG1	611803	NA
Phosphorylase kinase deficiency of liver and muscle, autosomal recessive	Autosomal recessive	261750	16	PHKB	172490	NA
NA	NA	NA	16	ABCC12	607041	NA
Axillary odor, variation in	Autosomal dominant	117800	16	WW,ABCC8,EWWD,ABCC11	607040	NA
Earwax, wet/dry	Autosomal dominant	117800	16	WW,ABCC8,EWWD,ABCC11	607040	NA
Colostrum secretion, variation in	Autosomal dominant	117800	16	WW,ABCC8,EWWD,ABCC11	607040	NA
NA	NA	NA	16	SIAH1	602212	NA
NA	NA	NA	16	PPT1	600432	NA
Nephronophthisis 14	Autosomal recessive; Autosomal dominant	614844	16	OAZ1,ZNF423,ZFP423	604557	NA
Joubert syndrome 19	Autosomal recessive; Autosomal dominant	614844	16	OAZ1,ZNF423,ZFP423	604557	NA
NA	NA	NA	16	SYO1,HEATR3	614951	NA
NA	NA	NA	16	ADCY7	600385	NA
NA	NA	NA	16	NKD1	607851	NA
NA	NA	NA	16	SNX20	613281	NA
Psoriatic arthritis, susceptibility to	None	607507	16	CELIAC2,ACUG,NOD2	605956	NA
Inflammatory bowel disease 1	Multifactorial	266600	16	CELIAC2,ACUG,NOD2	605956	NA
Sarcoidosis, early-onset	None	609464	16	CELIAC2,ACUG,NOD2	605956	NA
Blau syndrome	Autosomal dominant	186580	16	CELIAC2,ACUG,NOD2	605956	NA
Trichoepithelioma, multiple familial, 1	Autosomal dominant	601606	16	MFT1,EAC,CYLD,BRSS,CDMT	605018	behaves as tumor suppressor
Cylindromatosis, familial	Autosomal dominant	132700	16	MFT1,EAC,CYLD,BRSS,CDMT	605018	behaves as tumor suppressor
Brooke-Spiegler syndrome	Autosomal dominant	605041	16	MFT1,EAC,CYLD,BRSS,CDMT	605018	behaves as tumor suppressor
Townes-Brocks syndrome	Autosomal dominant	107480	16	HSAL1,SALL1	602218	NA
Townes-Brocks branchiootorenal-like syndrome	Autosomal dominant	107480	16	HSAL1,SALL1	602218	NA
Body mass index QTL14	Autosomal recessive	612460	16	BMIQ14	612460	associated with rs9939609
NA	NA	NA	16	RBL2	180203	NA
NA	NA	NA	16	FT1,AKTIP	608483	NA
Meckel syndrome 5	Autosomal recessive	611561	16	RPGRIP1L	610937	NA
Joubert syndrome 7	None	611560	16	RPGRIP1L	610937	NA
COACH syndrome	Autosomal recessive	216360	16	RPGRIP1L	610937	NA
Obesity, susceptibility to, BMIQ14	Autosomal recessive	612460	16	BMIQ14,FTO,GDFD	610966	NA
Growth retardation, developmental delay, facial dysmorphism	Autosomal recessive	612938	16	BMIQ14,FTO,GDFD	610966	NA
NA	NA	NA	16	IRXB1,IRX3	612985	NA
NA	NA	NA	16	CRNDE	615624	NA
Hamamy syndrome	Autosomal recessive	611174	16	IRX5,HMMS	606195	NA
NA	NA	NA	16	IRX6	606196	NA
Multicentric osteolysis, nodulosis, and arthropathy	Autosomal recessive	259600	16	MMP2,MONA	120360	near MT1,2
NA	NA	NA	16	LPCAT2,LPCAT1	612040	NA
Orthostatic intolerance	None	604715	16	SLC6A2,PRPF38B,EIF4G2	163970	NA
Carboxylesterase 1 deficiency	None	NA	16	CES1	114835	NA
Anisomastia	None	605746	16	ANMA	605746	NA
Episodic kinesigenic dyskinesia 2	Autosomal dominant	611031	16	EKD2	611031	max lod at D16S503
Epileptic encephalopathy, early infantile, 17	Autosomal dominant	615473	16	GNAO1,EIEE17	139311	close to MT1 in mouse
NA	NA	NA	16	AMFR,GP78	603243	NA
NA	NA	NA	16	NUDT21	604978	NA
NA	NA	NA	16	OGFOD1	615857	NA
Retinitis pigmentosa 74	Autosomal recessive	616562	16	BBS2,RP74	606151	NA
Bardet-Biedl syndrome 2	Autosomal recessive	615981	16	BBS2,RP74	606151	NA
NA	NA	NA	16	MT4	606206	NA
NA	NA	NA	16	GIFB,MT3	139255	NA
NA	NA	NA	16	MT2A	156360	pseudogene MT2P1 on 4cen-q21
NA	NA	NA	16	MT1L	156358	NA
NA	NA	NA	16	MT1E	156351	NA
NA	NA	NA	16	MT1G	156357	NA
NA	NA	NA	16	MT1JP	156356	NA
NA	NA	NA	16	MT1A	156350	proximal to FRA16B
NA	NA	NA	16	MT1B	156349	NA
NA	NA	NA	16	MT1F	156352	NA
NA	NA	NA	16	MT1G	156353	NA
NA	NA	NA	16	MT1H	156354	NA
NA	NA	NA	16	MT1IP	156355	NA
NA	NA	NA	16	MT1X	156359	NA
NA	NA	NA	16	NUP93,NIC96	614351	NA
NA	NA	NA	16	MIR138-2	613395	NA
Gitelman syndrome	Autosomal recessive	263800	16	SLC12A3,TESC	600968	NA
NA	NA	NA	16	MIF1,HERPUD1	608070	NA
High density lipoprotein cholesterol level QTL 10	Autosomal dominant	143470	16	HDLCQ10,CETP	118470	NA
Hyperalphalipoproteinemia	Autosomal dominant	143470	16	HDLCQ10,CETP	118470	NA
NA	NA	NA	16	NLRC5	613537	NA
NA	NA	NA	16	CPNE2	604206	NA
Spondylopeimetaphyseal dsyplasia, Faden-Alkuraya type	Autosomal recessive	616723	16	RSPRY1,SEMDFA	616585	NA
Retinitis pigmentosa with or without situs inversus	Autosomal recessive	615434	16	ARL2BP	615407	NA
NA	NA	NA	16	PLLP	600340	NA
Optic atroph 8	Autosomal dominant	616648	16	OPA8	616648	max lod at D16S752
Spinocerebellar ataxia, autosomal recessive 12	Autosomal recessive	614322	16	SCAR12	614322	between D16S3091 and D16S3050
NA	NA	NA	16	CCL22	602957	NA
NA	NA	NA	16	CX3CL1,NTT	601880	NA
NA	NA	NA	16	CCL17	601520	NA
NA	NA	NA	16	CIAPIN1	608943	NA
Coenzyme Q10 deficiency, primary, 5	Autosomal recessive	614654	16	COQ9,COQ10D5	612837	NA
NA	NA	NA	16	POLR2C	180663	NA
NA	NA	NA	16	DOK4	608333	NA
Polymicrogyria, bilateral frontoparietal	Autosomal recessive	606854	16	BPPR,BFPP,GPR56	604110	NA
Polymicrogyria, bilateral perisylvian	None	615752	16	BPPR,BFPP,GPR56	604110	NA
Lissencephaly 6, with microcephaly	Autosomal recessive	616212	16	KATNB1,LIS6	602703	NA
NA	NA	NA	16	KIFC3	604535	NA
Retinitis pigmentosa 45	Autosomal recessive	613767	16	CNGB1	600724	NA
NA	NA	NA	16	TEPP	610264	NA
Poikiloderma with neutropenia	Autosomal recessive	604173	16	POSTN,USB1	613276	NA
NA	NA	NA	16	MMP15	602261	NA
NA	NA	NA	16	CSNK2A2	115442	NA
NA	NA	NA	16	CCDC113	616070	NA
NA	NA	NA	16	GINS3	610610	NA
NA	NA	NA	16	SMAP8,NDRG4	614463	NA
NA	NA	NA	16	SETD6	616424	NA
NA	NA	NA	16	CNOT1	604917	NA
NA	NA	NA	16	SLC38A7,SNAT7	614236	NA
NA	NA	NA	16	GOT2	138150	?pseudogenes on 12 and 1
NA	NA	NA	16	CDH8	603008	NA
NA	NA	NA	16	CDH11	600023	NA
NA	NA	NA	16	CDH5	601120	NA
Spinocerebellar ataxia 31	Autosomal dominant	117210	16	BEAN,BEAN1	612051	NA
Mitochondrial DNA depletion syndrome 2 (myopathic type)	Autosomal recessive	609560	16	TK2,MTDPS2	188250	NA
NA	NA	NA	16	KLF5,CKLF	616074	NA
NA	NA	NA	16	CMTM1	607884	NA
NA	NA	NA	16	CMTM2	607885	NA
NA	NA	NA	16	CMTM4	607887	NA
Aneurysmal bone cysts	None	606179	16	ANBC	606179	t(16:17); ?defect at 17p13
Atrial fibrillation, familial, 8	None	613055	16	ATFB8	613055	associated with rs7193343
Chromosome 16q22 deletion syndrome	Isolated cases	614541	16	DEL16q22,C16DELq22	614541	NA
Colorectal cancer, susceptibility to, 9	None	612590	16	CRCS9	612590	associated with rs9929218
Otosclerosis 4	Autosomal dominant	611571	16	OTSC4	611571	between D16S3107 and D16S3097
Spinocerebellar ataxia 4	Autosomal dominant	600223	16	PLEKHG4	600223	NA
NA	NA	NA	16	CMTM3	607886	NA
NA	NA	NA	16	NAE1	603385	NA
NA	NA	NA	16	CA7	114770	NA
NA	NA	NA	16	PDP2	615499	NA
NA	NA	NA	16	CDH16	603118	NA
NA	NA	NA	16	RRAD	179503	NA
NA	NA	NA	16	MIP18,FAM96B	614778	NA
NA	NA	NA	16	CES1	605278	NA
NA	NA	NA	16	CES3	605279	NA
Myeloid leukemia, acute, M4/M4Eo subtype, somatic	None	601626	16	CBFB	121360	inv(16)(p13;q22); fuses to MYH11
NA	NA	NA	16	TRADD	603500	NA
NA	NA	NA	16	FBL8,FBXL8	609077	NA
Cataract 5, multiple types	Autosomal dominant	116800	16	CTRCT5,HSF4	602438	NA
Myoclonus, familial cortical	Autosomal dominant	614937	16	MYC,NOP,FCM,NOL3	605235	NA
NA	NA	NA	16	EXOC3L1	614117	NA
NA	NA	NA	16	E2F4	600659	NA
NA	NA	NA	16	MIR328	613701	NA
NA	NA	NA	16	ELMO3	606422	NA
NA	NA	NA	16	FHOD1	606881	NA
NA	NA	NA	16	SLC9A5	600477	NA
NA	NA	NA	16	PLEKHG4	609526	NA
Apparent mineralocorticoid excess	Autosomal recessive	218030	16	HSD11K,AME,HSD11B2	614232	NA
NA	NA	NA	16	ATP6V0D1	607028	NA
Obesity, late-onset	Multifactorial; Autosomal recessive; Autosomal dominant	601665	16	AGRT,AGRP	602311	NA
Leanness, inherited	None	NA	16	AGRT,AGRP	602311	NA
Mental retardation, autosomal dominant 21	Autosomal dominant	615502	16	MRD21,CTCF	604167	NA
NA	NA	NA	16	RLTPR	610859	NA
?Dyskeratosis congenita, autosomal recessive 7	Autosomal recessive; Autosomal dominant	616553	16	TINT1,PAK1IP1,PTOP,ACD	609377	mutation has been identified in 1 DKCA7 and 1 DKCB7 family
?Dyskeratosis congenita, autosomal dominant 6	Autosomal recessive; Autosomal dominant	616553	16	TINT1,PAK1IP1,PTOP,ACD	609377	mutation has been identified in 1 DKCA7 and 1 DKCB7 family
NA	NA	NA	16	RANBP10	614031	NA
NA	NA	NA	16	CENPT	611510	NA
NA	NA	NA	16	RONIN,THAP11	609119	NA
NA	NA	NA	16	GE1,RCD8,EDC4,HEDL5	606030	NA
NA	NA	NA	16	PSKH1	177015	NA
NA	NA	NA	16	CTRL	118888	NA
NA	NA	NA	16	PSMB10	176847	3.1kb from LCAT
Fish-eye disease	Autosomal recessive	136120	16	LCAT	606967	very close to HP
Norum disease	Autosomal recessive	245900	16	LCAT	606967	very close to HP
NA	NA	NA	16	SLC12A4	604119	NA
